saibam	s#ai-bam
magna	m#ag-na
pars	pars
lovelace	lo-ve-l#a-ce
abordoado	a-bor-do-#a-do
ocasionalmente	o-ca-si-o-nal-m#en-te
escorrido	es-co-rr#i-do
malévolas	ma-l#é-vo-las
circundaram	cir-cun-d#a-ram
brigas	br#i-gas
interrogativas	in-te-rro-ga-t#i-vas
intuspecção	in-tus-pec-ç#ão
camisolão	ca-mi-so-l#ão
farândula	fa-r#ân-du-la
exerce	e-x#er-ce
servindo-se	ser-v#in-do§-se
reúne	re-#ú-ne
anuário	a-nu-#á-rio
impresso	im-pr#e-sso
justificavam	jus-ti-fi-c#a-vam
exigisse	e-xi-g#i-sse
romancear-lhe	ro-man-ce-#ar§-lhe
ultimara	ul-ti-m#a-ra
buréis	bu-r#éis
esparto	es-p#ar-to
trouxera-a	tr#ou-xe-ra§-a
esturrara-a	es-tu-rr#a-ra§-a
rescaldos	res-c#al-dos
inteiriçara-a	in-t#ei-ri-ça-ra-§a
relentos	re-l#en-tos
adormecera-a	a-dor-me-c#e-ra§-a
transitórios	tran-si-t#ó-rios
surpreenderia	sur-pre-en-de-r#i-a
tertuliano	ter-tu-li-#a-no
propagandista	pro-pa-gan-d#is-ta
descarregando-se	des-ca-rre-g#an-do§-se
fardo	f#ar-do
órbitas	#ór-bi-tas
entrajar	en-tra-j#ar
mortalha	mor-t#a-lha
emaranhando-se	e-ma-ra-nh#an-do§-se
insuspeita	in-sus-p#ei-ta
livrassem	li-vr#a-ssem
prefixara	pre-fi-x#a-ra
congrega	con-gr#e-ga
reconstruídos	re-cons-tru-#í-dos
eclipsando	e-clip-s#an-do
entoavam	en-to-#a-vam
improvisava-se	im-pro-vi-s#a-va§-se
palanque	pa-l#an-que
abstrusa	abs-tr#u-sa
transcorrendo	trans-co-rr#en-do
dogmáticos	dog-m#á-ti-cos
encarar	en-ca-r#ar
descerrava	des-ce-rr#a-va
fascinada	fas-ci-n#a-da
galvanismo	gal-va-n#is-mo
adoidados	a-d#oi-da-dos
coureurs	c#ou-reur
sur	s#ur
champ	champ
objurgatórias	ob-jur-ga-t#ó-rias
castidade	cas-ti-d#a-de
ataviem	a-ta-v#i-em
bramam	br#a-mam
realçadoras	re-al-ça-d#o-ras
insistem	in-s#is-tem
toucados	t#ou-ca-dos
cominam	co-m#i-nam
punindo	pu-n#in-do
fóra	f#ó-ra
aprisco	a-pr#is-co
reunam	r#eu-nam
descançando	des-can-ç#an-do
oliveiras	o-li-v#ei-ras
edade	e-d#a-de
deixaes	d#ei-xa-es
elle	#el-le
pae	p#a-e
prégando	pr#é-gan-do
messianismo	me-ssi-a-n#is-mo
brigam	br#i-gam
brazil	bra-z#il
ella	#el-la
chegarás	che-ga-r#ás
sahir	sa-h#ir
sibilistas	si-bi-l#is-tas
jerarquia	je-rar-q#ui-a
pietista	pi-e-t#is-ta
delongado	de-lon-g#a-do
homílias	ho-m#í-lias
cemitérios	ce-mi-t#é-rios
estimulava-lhe	es-ti-mu-l#a-va§-lhe
usufruir	u-su-fru-#ir
promovia	pro-mo-v#i-a
paradeiro	pa-ra-d#ei-ro
arcebispado	ar-ce-bis-p#a-do
ouvilo	#ou-vi-lo
doutrinas	d#ou-tri-nas
supersticiosas	su-pers-ti-ci-#o-sas
enfraquecendo	en-fra-que-c#en-do
paroquianos	pa-ro-qui-#a-nos
proibimos	pr#oi-bi-mos
competindo	com-pe-t#in-do
doutrinar	dou-tri-n#ar
suficientemente	su-fi-ci-en-te-m#en-te
instruídos	ins-tru-#í-dos
sofrida	so-fr#i-da
historiar	his-to-ri-#ar
excessos	e-xc#e-ssos
ouvem-no	#ou-vem§-no
cumprem	c#um-prem
décuplo	d#é-cu-plo
cearenses	ce-a-r#en-ses
tolerando	to-le-r#an-do
cometem	co-m#e-tem
furtam	f#ur-tam
arrecadadas	a-rre-ca-d#a-das
remetidas	re-me-t#i-das
municiado	mu-ni-ci-#a-do
campal	cam-p#al
consta	c#ons-ta
facões	fa-c#ões
clavinotes	cla-vi-n#o-tes
diocese	di-o-c#e-se
oficiando	o-fi-ci-#an-do
contivessem	con-ti-v#e-ssem
subversivas	sub-ver-s#i-vas
distraindo	dis-tra-#in-do
oficiou	o-fi-ci-#ou
prelado	pre-l#a-do
tornando-o	tor-n#an-do§-o
construía	cons-tru-#í-a
erguerem	er-gu#e-rem
baldrame	bal-dr#a-me
trepou	tre-p#ou
levantem	le-v#an-tem
clivosa	cli-v#o-sa
senta-se	s#en-ta§-se
espelhava	es-pe-lh#a-va
sucumbido	su-cum-b#i-do
camândulas	ca-m#ân-du-las
oferece-lhe	o-fe-r#e-ce§-lhe
pronunciara	pro-nun-ci-#a-ra
conceda	con-c#e-da
invadira	in-va-d#i-ra
altanaria	al-ta-na-r#i-a
tradicionais	tra-di-ci-o-n#ais
sediciosos	se-di-ci-#o-sos
foguetes	fo-gu#e-tes
depauperados	de-p#au-pe-ra-dos
cadenciada	ca-den-ci-#a-da
despeadas	des-pe-#a-das
aglomerava	a-glo-me-r#a-va
agregada	a-gre-g#a-da
ociosa	o-ci-#o-sa
consistia	con-sis-t#i-a
pitar	pi-t#ar
cachimbos	ca-ch#im-bos
tubos	t#u-bos
fornecidos	for-ne-c#i-dos
solanáceas	so-la-n#á-ce-as
tajupares	ta-ju-p#a-res
destelhada	des-te-lh#a-da
cavalar	ca-va-l#ar
vacum	va-c#um
caprino	ca-pr#i-no
topavam	to-p#a-vam
aliando-se	a-li-#an-do§-se
estereografar	es-te-re-o-gra-f#ar
canhadas	ca-nh#a-das
separando	se-pa-r#an-do
caótico	ca-#ó-ti-co
testadas	tes-t#a-das
cumeeiras	cu-me-#ei-ras
orientando-se	o-ri-en-t#an-do§-se
paródia	pa-r#ó-dia
vestíbulo	ves-t#í-bu-lo
atrium	a-tri-#um
escuríssima	es-cu-r#í-ssi-ma
icó	i-c#ó
objetivam	ob-je-t#i-vam
equiparado	e-qui-pa-r#a-do
wigwan	wig-w#an
trastes	tr#as-tes
banquinhos	ban-qu#i-nhos
escabelos	es-ca-b#e-los
bogó	bo-g#ó
balde	b#al-de
caçuás	ca-çu-#ás
jacás	ja-c#ás
acabados	a-ca-b#a-dos
objetivarem	ob-je-ti-v#a-rem
antônios	an-t#ô-nios
africanizados	a-fri-ca-ni-z#a-dos
piques	p#i-ques
ocos	#o-cos
escumilha	es-cu-m#i-lha
colubrina	co-lu-br#i-na
arremessar	a-rre-me-ss#ar
calhaus	ca-lh#aus
quintais	quin-t#ais
caiadas	cai-#a-das
prolongando-se	pro-lon-g#an-do§-se
ondeantes	on-de-#an-tes
encimadas	en-ci-m#a-das
abarca	a-b#ar-ca
comprimia	com-pri-m#i-a
desatava-se	de-sa-t#a-va§-se
divisavam	di-vi-s#a-vam
isolara	i-so-l#a-ra
uníssonas	u-n#í-sso-nas
entrecruzavam-se	en-tre-cru-z#a-vam§-se
desnivelados	des-ni-ve-l#a-dos
plantados	plan-t#a-dos
cavadas	ca-v#a-das
guaritas	gua-r#i-tas
acreditaria	a-cre-di-ta-r#i-a
esbatido	es-ba-t#i-do
impetuosas	im-pe-tu-#o-sas
entumescem	en-tu-m#es-cem
salpitando	sal-pi-t#an-do
assoberbando	a-sso-ber-b#an-do
escolhera	es-co-lh#e-ra
engravecidas	en-gra-ve-c#i-das
arbítrio	ar-b#í-trio
fervoroso	fer-vo-r#o-so
comunidade	co-mu-ni-d#a-de
especializadas	es-pe-ci-a-li-z#a-das
protéica	pro-t#éi-ca
fetiche	fe-t#i-che
bonzo	b#on-zo
coletivismo	co-le-ti-v#is-mo
tribal	tri-b#al
apropriação	a-pro-pri-a-ç#ão
incluindo	in-clu-#in-do
despi-los	des-p#i§-los
teriaga	te-ri-#a-ga
impurezas	im-pu-r#e-zas
escorralhas	es-co-rr#a-lhas
devasso	de-v#a-sso
aquilatarem	a-qui-la-t#a-rem
torpeza	tor-p#e-za
esboçasse	es-bo-ç#a-sse
malbaratá-los	mal-ba-ra-t#á§-los
uniões	u-ni-#ões
dispersar	dis-per-s#ar
confundir	con-fun-d#ir
vórtice	v#ór-ti-ce
repleto	re-pl#e-to
preparava-os	pre-pa-r#a-va§-os
assistissem	a-ssis-t#i-ssem
mostruoso	mos-tru-#o-so
fetichistas	fe-ti-ch#is-tas
batistas	ba-t#is-tas
homicídios	ho-mi-c#í-dios
palmatoadas	pal-ma-to-#a-das
talavam-se	ta-l#a-vam§-se
saqueavam-se	sa-que-#a-vam§-se
lugarejos	lu-ga-r#e-jos
entreato	en-tre-#a-to
razia	ra-z#i-a
torturou	tor-tu-r#ou
palpos	p#al-pos
aranhas	a-r#a-nhas
sarcásticos	sar-c#ás-ti-cos
tosquiando-o	tos-qui-#an-do§-o
disseminados	di-sse-mi-n#a-dos
transformam	trans-f#or-mam
sufrágio	su-fr#á-gio
clava	cl#a-va
pretorianas	pre-to-ri-#a-nas
reforçarem	re-for-ç#a-rem
estraçoamento	es-tra-ço-a-m#en-to
mazorcas	ma-z#or-cas
denominando-as	de-no-mi-n#an-do§-as
léxicos	l#é-xi-cos
exprimir	ex-pri-m#ir
atormentada	a-tor-men-t#a-da
avivam-lhe	a-v#i-vam§-lhe
tragos	tr#a-gos
esfiapados	es-fi-a-p#a-dos
sambenitos	sam-be-n#i-tos
muletas	mu-l#e-tas
anquiloses	an-qui-l#o-ses
arx	ar
erigida	e-ri-g#i-da
bombeando	bom-be-#an-do
alteada	al-te-#a-da
irmanando	ir-ma-n#an-do
ressoariam	re-sso-a-r#i-am
módulos	m#ó-du-los
volutas	vo-l#u-tas
testada	tes-t#a-da
hipogeu	hi-po-g#eu
objetivar	ob-je-ti-v#ar
revelado	re-ve-l#a-do
peristilo	pe-ris-t#i-lo
persuadir	per-su-a-d#ir
repartia-se	re-par-t#i-a§-se
penitenciados	pe-ni-ten-ci-#a-dos
êmulas	#ê-mu-las
capona	ca-p#o-na
holandilha	ho-lan-d#i-lha
inquisição	in-qui-si-ç#ão
significados	sig-ni-fi-c#a-dos
desenvoltas	de-sen-v#ol-tas
despejadas	des-pe-j#a-das
gandaíce	gan-da-#í-ce
recatadas	re-ca-t#a-das
honestas	ho-n#es-tas
prece	pr#e-ce
matronas	ma-tr#o-nas
trunfas	tr#un-fas
escandalosas	es-can-da-l#o-sas
madeixas	ma-d#ei-xas
castanhas	cas-t#a-nhas
legítimas	le-g#í-ti-mas
embaralhavam-se	em-ba-ra-lh#a-vam§-se
escorridos	es-co-rr#i-dos
garridice	ga-rri-d#i-ce
xale	x#a-le
encardidas	en-car-d#i-das
estraçoadas	es-tra-ço-#a-das
verônicas	ve-r#ô-ni-cas
amuletos	a-mu-l#e-tos
nôminas	n#ô-mi-nas
negrumes	ne-gr#u-mes
afuzila	a-fu-z#i-la
frontes	fr#on-tes
adoráveis	a-do-r#á-veis
escampadas	es-cam-p#a-das
profanação	pro-fa-na-ç#ão
afogando-se	a-fo-g#an-do§-se
matulagem	ma-tu-l#a-gem
exsudava	ex-su-d#a-va
fartum	far-t#um
lalau	la-l#au
tatuado	ta-tu-#a-do
lograra	lo-gr#a-ra
ombreia	om-br#ei-a
sariema	sa-ri-#e-ma
funâmbulo	fu-n#âm-bu-lo
patibular	pa-ti-bu-l#ar
volante	vo-l#an-te
norberto	nor-b#er-to
inçados	in-ç#a-dos
silabadas	si-la-b#a-das
incríveis	in-cr#í-veis
gizar	gi-z#ar
imanus	i-ma-n#us
decrépito	de-cr#é-pi-to
impávida	im-p#á-vi-da
magríssimo	ma-gr#í-ssi-mo
privança	pri-v#an-ça
misseiro	mi-ss#ei-ro
transmitindo	trans-mi-t#in-do
félix	f#é-lix
quinhoneiro	qui-nho-n#ei-ro
predileção	pre-di-le-ç#ão
chaveiro	cha-v#ei-ro
cingidas	cin-g#i-das
encarregadas	en-ca-rre-g#a-das
rimados	ri-m#a-dos
fetichista	fe-ti-ch#is-ta
contemplava-o	con-tem-pl#a-va§-o
diluído	di-lu-#í-do
faquir	fa-qu#ir
aconchegava-o	a-con-che-g#a-va§-o
prostrando-se	pros-tr#an-do§-se
imprimia-lhe	im-pri-m#i-a§-lhe
entregava-o	en-tre-g#a-va§-o
balbuciadas	bal-bu-ci-#a-das
mea-culpas	mea§-c#ul-pas
socados	so-c#a-dos
arfantes	ar-f#an-tes
reprimidas	re-pri-m#i-das
invadisse	in-va-d#i-sse
sobrenaturais	so-bre-na-tu-r#ais
emprestava	em-pres-t#a-va
penetrassem	pe-ne-tr#a-ssem
desequilibrando-as	de-se-qui-li-br#an-do§-as
escabujando	es-ca-bu-j#an-do
contorções	con-tor-ç#ões
histeria	his-te-r#i-a
assustadiças	a-ssus-ta-d#i-ças
desandavam	de-san-d#a-vam
estardalhaço	es-tar-da-lh#a-ço
entrebatidas	en-tre-ba-t#i-das
ictus	ic-t#us
enquadrando	en-qua-dr#an-do
topariam	to-pa-r#i-am
sentiriam	sen-ti-r#i-am
anacronismos	a-na-cro-n#is-mos
palejam	pa-l#e-jam
respigando	res-pi-g#an-do
orgânicos	or-g#â-ni-cos
tornamos	tor-n#a-mos
revolucionariamente	re-vo-lu-ci-o-na-ri-a-m#en-te
deixamos	d#ei-xa-mos
formasse	for-m#a-sse
estrênuo	es-tr#ê-nuo
paladino	pa-la-d#i-no
estraçoados	es-tra-ço-#a-dos
salteou	sal-te-#ou
opimos	o-p#i-mos
acirrava	a-ci-rr#a-va
fotografar	fo-to-gra-f#ar
lendo-as	l#en-do§-as
afigurava	a-fi-gu-r#a-va
heresia	he-re-s#i-a
incolores	in-co-l#o-res
deletreamos	de-le-tre-#a-mos
atôa	a-t#ô-a
aquelles	a-qu#el-les
elles	#el-les
delle	d#el-le
remontava	re-mon-t#a-va
ressentido	re-ssen-t#i-do
desacato	de-sa-c#a-to
alijá-las	a-li-j#á§-las
cerram	c#e-rram
acolhe	a-c#o-lhe
grisalhas	gri-s#a-lhas
cadavérica	ca-da-v#é-ri-ca
visitá-los	vi-si-t#á§-los
presta-se	pr#es-ta§-se
servir-lhes	servir§-lhes
orçava	or-ç#a-va
pareceu-lhe	pa-re-c#eu§-lhe
estranhava	es-tra-nh#a-va
reunissem	r#eu-ni-ssem
escandalizaram	es-can-da-li-z#a-ram
matar-me	ma-t#ar§-me
monarquistas	mo-nar-qu#is-tas
escopeta	es-co-p#e-ta
reconhecemos	re-co-nhe-c#e-mos
sujeitar	su-jei-t#ar
desarmo	de-s#ar-mo
concorridíssima	con-co-rri-d#í-ssi-ma
assistentes	a-ssis-t#en-tes
pistolas	pis-t#o-las
cartucheiras	car-tu-ch#ei-ras
desaprovação	de-sa-pro-va-ç#ão
mortificar	mor-ti-fi-c#ar
jejuar	je-ju-#ar
chávena	ch#á-ve-na
irreverente	i-rre-ve-r#en-te
reincidindo	r#ei-nci-din-do
maçon	ma-ç#on
republicano	re-pu-bli-c#a-no
enforcado	en-for-c#a-do
espraiou	es-prai-#ou
fazendo-lhes	fazendo§-lhes
confissões	con-fi-ss#ões
repeliam	re-pe-l#i-am
alastravam-se	a-las-tr#a-vam§-se
diamantinas	di-a-man-t#i-nas
ferrotoados	fe-rro-to-#a-dos
afanosamente	a-fa-no-sa-m#en-te
amaninhar	a-ma-ni-nh#ar
faiscadores	f#ais-ca-do-res
conservaram	con-ser-v#a-ram
cascalhos	cas-c#a-lhos
impôs-se	im-p#ôs-§se
interpostos	in-ter-p#os-tos
mineiras	mi-n#ei-ras
desvendaram	des-ven-d#a-ram
derrancaram	de-rran-c#a-ram
fundando	fun-d#an-do
gérmen	g#ér-men
caetité	ca-e-ti-t#é
montões	mon-t#ões
revolvida	re-vol-v#i-da
entorroadas	en-to-rro-#a-das
caracterizando-se	ca-rac-te-ri-z#an-do§-se
desenvolto	de-sen-v#ol-to
estale	es-t#a-le
diversificara	di-ver-si-fi-c#a-ra
bifronte	bi-fr#on-te
vaquejadas	va-que-j#a-das
abrangida	a-bran-g#i-da
empobrecida	em-po-bre-c#i-da
salinas	sa-l#i-nas
salitre	sa-l#i-tre
projéteis	pro-j#é-teis
destaquem	des-t#a-quem
intolerável	in-to-le-r#á-vel
ostentou	os-ten-t#ou
alugando	a-lu-g#an-do
culminando-lhas	culminando§-lh#as
januária	ja-nu-#á-ria
conquistaram	con-quis-t#a-ram
gruta	gr#u-ta
nave	n#a-ve
escassamente	es-ca-ssa-m#en-te
estalactites	es-ta-lac-t#i-tes
monge	m#on-ge
tornaram-no	tor-n#a-ram§-no
talhos	t#a-lhos
digladiaram	di-gla-di-#a-ram
lealmente	le-al-m#en-te
restringem	res-tr#in-gem
conflagrados	con-fla-gr#a-dos
evita	e-v#i-ta
ultimatos	ul-ti-m#a-tos
ratificando	ra-ti-fi-c#an-do
lamina	la-m#i-na
suplanta	su-pl#an-ta
defrontavam-se	de-fron-t#a-vam§-se
unirem	u-n#i-rem
aplicaria	a-pli-ca-r#i-a
coagido	co-a-g#i-do
fundados	fun-d#a-dos
enviar	en-vi-#ar
estarem	es-t#a-rem
combinou	com-bi-n#ou
entretecidos	en-tre-te-c#i-dos
demarcando-lhe	de-mar-c#an-do§-lhe
construíra	cons-tru-#í-ra
fundara	fun-d#a-ra
fervorosos	fer-vo-r#o-sos
insurgira-se	in-sur-g#i-ra§-se
pisara	pi-s#a-ra
destroçara	des-tro-ç#a-ra
macete	ma-c#e-te
impugnando	im-pug-n#an-do
apresentaram-no	a-pre-sen-t#a-ram§-no
benemérito	be-ne-m#é-ri-to
modelavam	mo-de-l#a-vam
abortícia	a-bor-t#í-cia
apostólica	a-pos-t#ó-li-ca
afirmara	a-fir-m#a-ra
dificultando	di-fi-cul-t#an-do
entocara	en-to-c#a-ra
referida	re-fe-r#i-da
satisfiz	sa-tis-f#iz
asseverando-me	a-sse-ve-r#an-do§-me
cumpri-las	cum-pr#i§-las
comandando	co-man-d#an-do
conduzindo	con-du-z#in-do
ambulância	am-bu-l#ân-cia
rejubilavam	re-ju-bi-l#a-vam
prefigurando-a	pre-fi-gu-r#an-do§-a
pediram	pe-d#i-ram
retiveram	re-ti-v#e-ram
orientada	o-ri-en-t#a-da
equipados	e-qui-p#a-dos
reverbera	re-ver-b#e-ra
multiplicando-os	mul-ti-pli-c#an-do§-os
aceleram-se	a-ce-l#e-ram§-se
vitais	vi-t#ais
desfreqüentado	des-fre-quen-t#a-do
rodeiam-no	ro-de-#i-am§-no
feracíssimas	fe-ra-c#í-ssi-mas
pombeiros	pom-b#ei-ros
desnorteados	des-nor-te-#a-dos
definisse	de-fi-n#i-sse
acertadamente	a-cer-ta-da-m#en-te
bivacando	bi-va-c#an-do
caraibinhas	ca-r#ai-bi-nhas
mari	ma-r#i
gravados	gra-v#a-dos
maloca	ma-l#o-ca
procurassem	pro-cu-r#a-ssem
entrajados	en-tra-j#a-dos
mostradores	mos-tra-d#o-res
rêst	r#ês
valiosos	va-li-#o-sos
atentavam	a-ten-t#a-vam
ameaçado	a-me-a-ç#a-do
inscientes	in-sci-#en-tes
adormida	a-dor-m#i-da
afeiçoaram	a-f#ei-ço-a-ram
ladeando-a	la-de-#an-do§-a
chuços	ch#u-ços
varapaus	va-ra-p#aus
distribuído	dis-tri-bu-#í-do
seminus	se-mi-n#us
vestindo-se	ves-t#in-do§-se
enleados	en-le-#a-dos
coronhas	co-r#o-nhas
empós	em-p#ós
audaz	au-d#az
sacrossantos	sa-cro-ss#an-tos
revolviam	re-vol-v#i-am
bucha	b#u-cha
vareta	va-r#e-ta
cevando-o	ce-v#an-do§-o
ingredientes	in-gre-di-#en-tes
enchessem	en-ch#e-ssem
escorvando-o	es-cor-v#an-do§-o
aperrando-o	a-pe-rr#an-do§-o
espertado	es-per-t#a-do
bateu-se	ba-t#eu§-se
abocando	a-bo-c#an-do
peitoril	pei-to-r#il
ateve	a-t#e-ve
distribuía	dis-tri-bu-#í-a
jogando-os	jo-g#an-do§-os
retirados	re-ti-r#a-dos
estraçoada	es-tra-ço-#a-da
diligencias	di-li-gen-c#i-as
contrapunha-se	con-tra-p#u-nha§-se
requisitando	re-qui-si-t#an-do
aparelhar	a-pa-re-lh#ar
contraditórias	con-tra-di-t#ó-rias
inconfessáveis	in-con-fe-ss#á-veis
minudências	mi-nu-d#ên-cias
desvaliosas	des-va-li-#o-sas
expectante	ex-pec-t#an-te
afigurando-se	a-fi-gu-r#an-do§-se
propunha	pro-p#u-nha
insurretos	in-su-rr#e-tos
apertá-los	a-per-t#á§-los
escabrosidades	es-ca-bro-si-d#a-des
impalpáveis	im-pal-p#á-veis
correlativa	co-rre-la-t#i-va
auxiliando	#au-xi-li-an-do
debeladas	de-be-l#a-das
capitães-domato	ca-pi-t#ães-§do-m#a-to
dominavam-nos	do-mi-n#a-vam§-nos
perturbando-lhe	per-tur-b#an-do§-lhe
formulam	for-m#u-lam
franquisque	fran-qu#is-que
impossibilitando	im-po-ssi-bi-li-t#an-do
artilharias	ar-ti-lha-r#i-as
beligerantes	be-li-ge-r#an-tes
dificultando-lhes	dificultando§-lhes
virguladas	vir-gu-l#a-das
crível	cr#í-vel
compassados	com-pa-ss#a-dos
zunem	z#u-nem
escalonando-se	es-ca-lo-n#an-do§-se
estalam	es-t#a-lam
joeirados	jo-#ei-ra-dos
faiscando	f#ais-can-do
garras	g#a-rras
acrescidas	a-cres-c#i-das
circulando-os	cir-cu-l#an-do§-os
rítmicos	r#ít-mi-cos
estrondadas	es-tron-d#a-das
golpeados	gol-pe-#a-dos
gilvazes	gil-v#a-zes
claudicando	cl#au-di-can-do
doer	do-#er
estampando	es-tam-p#an-do
listradas	lis-tr#a-das
ladeiam-nos	la-de-#i-am§-nos
condensa	con-d#en-sa
desenterra-se	de-sen-t#e-rra§-se
ciclópicas	ci-cl#ó-pi-cas
grifos	gr#i-fos
exsicar-se	ex-si-c#ar§-se
topam	t#o-pam
lodo	l#o-do
amarelecidas	a-ma-re-le-c#i-das
travessias	tra-ve-ss#i-as
rareiem	ra-re-#i-em
araticum	a-ra-ti-c#um
ouricuri	ou-ri-cu-r#i
quixaba	qui-x#a-ba
alimentam-no	a-li-m#en-tam§-no
sustentam-lhe	sus-t#en-tam§-lhe
lobriga	lo-br#i-ga
azulada	a-zu-l#a-da
cumanãs	cu-ma-n#ãs
dependurando-se	de-pen-du-r#an-do§-se
candombá	can-dom-b#á
denotavam	de-no-t#a-vam
jomini	jo-mi-n#i
delineara	de-li-ne-#a-ra
invertia	in-ver-t#i-a
permitiam	per-mi-t#i-am
volantes	vo-l#an-tes
turreau	tu-rre-#au
vendeanos	ven-de-#a-nos
encurralá-los	en-cu-rra-l#á§-los
suficientes	su-fi-ci-#en-tes
prevenção	pre-ven-ç#ão
aditava	a-di-t#a-va
cumprindo-lhe	cum-pr#in-do§-lhe
extirpar	ex-tir-p#ar
desprestígio	des-pres-t#í-gio
subtrair	sub-tra-#ir
contingência	con-tin-g#ên-cia
justificava	jus-ti-fi-c#a-va
federativos	fe-de-ra-t#i-vos
pairou	pai-r#ou
traçara	tra-ç#a-ra
contramarchas	con-tra-m#ar-chas
insulando	in-su-l#an-do
aquilatara	a-qui-la-t#a-ra
promana	pro-m#a-na
impregnam	im-pr#eg-nam
suportável	su-por-t#á-vel
notam-se	n#o-tam§-se
fraciona-se	fra-ci-#o-na§-se
filetes	fi-l#e-tes
devassadores	de-va-ssa-d#o-res
orientadas	o-ri-en-t#a-das
demarcando	de-mar-c#an-do
indecifráveis	in-de-ci-fr#á-veis
divisá-la	di-vi-s#á§-la
fascinação	fas-ci-na-ç#ão
arquiteturas	ar-qui-te-t#u-ras
sues	s#u-es
macadamizada	ma-ca-da-mi-z#a-da
alvíssimo	al-v#í-ssi-mo
talhou	ta-lh#ou
caracol	ca-ra-c#ol
tornejantes	tor-ne-j#an-tes
esboço	es-b#o-ço
agonize	a-go-n#i-ze
retratam	re-tr#a-tam
espasmos	es-p#as-mos
cardos	c#ar-dos
constritores	cons-tri-t#o-res
desabotoando	de-sa-bo-to-#an-do
ornamento	or-na-m#en-to
apaulada	a-p#au-la-da
revestindo-lhe	re-ves-t#in-do§-lhe
arraigada	a-rr#ai-ga-da
desabarem	de-sa-b#a-rem
fendidos	fen-d#i-dos
gizadas	gi-z#a-das
adidas	a-d#i-das
ataviado	a-ta-vi-#a-do
amarravam	a-ma-rr#a-vam
quedar-se	que-d#ar§-se
esboroar	es-bo-ro-#ar
calcadas	cal-c#a-das
vibrar	vi-br#ar
ostentava	os-ten-t#a-va
magicas	ma-g#i-cas
escandalizavam	es-can-da-li-z#a-vam
pendiam	pen-d#i-am
preestabeleceram	pre-es-ta-be-le-c#e-ram
contagio	con-ta-g#i-o
protelar	pro-te-l#ar
dispusera-se	dis-pu-s#e-ra§-se
aproveitasse	a-pro-v#ei-ta-sse
denuncias	de-nun-c#i-as
boquejados	bo-que-j#a-dos
veemente	ve-e-m#en-te
sigilo	si-g#i-lo
rodeasse	ro-de-#a-sse
precedida	pre-ce-d#i-da
verificou-se	ve-ri-fi-c#ou§-se
fortificarem	for-ti-fi-c#a-rem
transplantados	trans-plan-t#a-dos
ordenanças	or-de-n#an-ças
dividiu-o	di-vi-d#iu§-o
dispô-lo	dis-p#ô§-lo
cavalheiresco	ca-va-lh#ei-res-co
doidejante	d#oi-de-jan-te
supor-se	su-p#or§-se
reduzir-se	re-du-z#ir§-se
ardilosas	ar-di-l#o-sas
iniciam	i-ni-c#i-am
impulsionar-se	im-pul-si-o-n#ar§-se
penetrando-se	pe-ne-tr#an-do§-se
simultâneas	si-mul-t#â-ne-as
amarrados	a-ma-rr#a-dos
corajoso	co-ra-j#o-so
acovarda-se	a-co-v#ar-da§-se
acometê-lo	a-co-me-t#ê§-lo
autônomas	au-t#ô-no-mas
circunstancias	cir-cuns-tan-c#i-as
seguindo-a	se-gu#in-do§-a
opondo-lhe	o-p#on-do§-lhe
amortecer	a-mor-te-c#er
sombreados	som-bre-#a-dos
praticável	pra-ti-c#á-vel
reparavam	re-pa-r#a-vam
desentulhando-a	de-sen-tu-lh#an-do§-a
destocando-a	des-to-c#an-do§-a
fluem	fl#u-em
serpeando	ser-pe-#an-do
alçando-se	al-ç#an-do-§se
estradaram	es-tra-d#a-ram
remorava-se	re-mo-r#a-va§-se
atentasse	a-ten-t#a-sse
distinguiria	dis-tin-gui-r#i-a
fulgindo	ful-g#in-do
recortadas	re-cor-t#a-das
circulantes	cir-cu-l#an-tes
patamares	pa-ta-m#a-res
bermas	b#er-mas
iludindo	i-lu-d#in-do
respigadores	res-pi-ga-d#o-res
perlustrado	per-lus-tr#a-do
sabias	sa-b#i-as
estacado	es-ta-c#a-do
defrontar	de-fron-t#ar
sobrepostas	so-bre-p#os-tas
inexpugnáveis	i-nex-pug-n#á-veis
penedias	pe-ne-d#i-as
ilhais	i-lh#ais
desfeitos	des-f#ei-tos
vincos	v#in-cos
incute	in-c#u-te
fraldejando-a	fral-de-j#an-do§-a
barbacãs	bar-ba-c#ãs
velhíssimos	ve-lh#í-ssi-mos
embatido	em-ba-t#i-do
desmantelaram	des-man-te-l#a-ram
aluíram	a-lu-#í-ram
reduzindo-os	re-du-z#in-do§-os
hemiciclos	he-mi-c#i-clos
plintos	pl#in-tos
pilastras	pi-l#as-tras
disjungida	dis-jun-g#i-da
refrangiam	re-fran-g#i-am
febris	fe-br#is
crastas	cr#as-tas
expectantes	ex-pec-t#an-tes
aprumados	a-pru-m#a-dos
escandalosos	es-can-da-l#o-sos
apostrofes	a-pos-tr#o-fes
soaria	so-a-r#i-a
alarmadas	a-lar-m#a-das
replica	re-pl#i-ca
decuplavam	de-cu-pl#a-vam
transpondo-as	trans-p#on-do§-as
bandoleiras	ban-do-l#ei-ras
abordoando-se	a-bor-do-#an-do§-se
raivando	r#ai-van-do
espadanando	es-pa-da-n#an-do
tirantes	ti-r#an-tes
intimativas	in-ti-ma-t#i-vas
